{'projects_failed': 0, 'tests': 4, 'tests_passed': 4, 'tests_failed': 0, 'random_failed': 0}
./generated/test_WXinlong_SOLO.py:['test_000', 'test_002', 'test_007', 'test_012']
./generated/test_WynMew_FaceAttribute.py:['test_001']
./generated/test_xalanq_chinese_sentiment_classification.py:['test_000']
./generated/test_xcmyz_FastSpeech.py:['test_001', 'test_004']
./generated/test_xheon_panoptic_reconstruction.py:['test_000', 'test_013']
./generated/test_Xiangyi1996_PPNet_PyTorch.py:['test_002']
./generated/test_xiaoyufenfei_Efficient_Segmentation_Networks.py:['test_029', 'test_038', 'test_046', 'test_055']
./generated/test_xiaoyufenfei_LEDNet.py:['test_003']
./generated/test_Xilinx_brevitas.py:['test_000']
./generated/test_xinntao_EDVR.py:['test_001', 'test_002', 'test_004']
./generated/test_xmu_xiaoma666_External_Attention_pytorch.py:['test_004', 'test_011', 'test_016', 'test_028', 'test_040', 'test_067']
./generated/test_XPixelGroup_BasicSR.py:['test_002', 'test_003', 'test_004']
./generated/test_xqding_TD_VAE.py:['test_003']
./generated/test_xrenaa_DisCo.py:['test_000', 'test_001', 'test_016', 'test_018']
./generated/test_XuyangBai_PointDSC.py:['test_004']
./generated/test_xwinxu_bayeSDE.py:['test_004', 'test_014', 'test_016']
./generated/test_xxxnell_how_do_vits_work.py:['test_001']
./generated/test_xyzforever_BEVT.py:['test_003']
./generated/test_yangheng95_PyABSA.py:['test_003', 'test_004', 'test_011']
./generated/test_Yang_Liu1082_InvDN.py:['test_004']
./generated/test_yangyuke001_FIIQA_PyTorch.py:['test_003']
./generated/test_YantaoShen_kpm_rw_person_reid.py:['test_000']
./generated/test_yaohungt_Gated_Spatio_Temporal_Energy_Graph.py:['test_001']
./generated/test_yaohungt_Multimodal_Transformer.py:['test_000', 'test_002']
./generated/test_yaoyao_liu_meta_transfer_learning.py:['test_000']
./generated/test_yassouali_pytorch_segmentation.py:['test_002', 'test_011', 'test_020']
./generated/test_ycszen_TorchSeg.py:['test_004']
./generated/test_yearing1017_UAVI_Seg_Pytorch.py:['test_000', 'test_001']
./generated/test_yerfor_SyntaSpeech.py:['test_013', 'test_014', 'test_015', 'test_017']
./generated/test_yhenon_pytorch_retinanet.py:['test_000', 'test_001']
./generated/test_yhhhli_BRECQ.py:['test_001']
./generated/test_yifita_deep_cage.py:['test_000']
./generated/test_yiqun_wang_HFS.py:['test_001']
./generated/test_yizhou_wang_RODNet.py:['test_000']
./generated/test_yjh0410_PyTorch_YOLO_Family.py:['test_015', 'test_019', 'test_023']
./generated/test_ylsung_VL_adapter.py:['test_002', 'test_015', 'test_018']
./generated/test_yongqyu_st_gcn_pytorch.py:['test_000']
./generated/test_youngwanLEE_centermask2.py:['test_002']
./generated/test_youyuge34_Anime_InPainting.py:['test_003']
./generated/test_ytongbai_ViTs_vs_CNNs.py:['test_004', 'test_006', 'test_010']
./generated/test_yuanli2333_Teacher_free_Knowledge_Distillation.py:['test_002']
./generated/test_YudeWang_deeplabv3plus_pytorch.py:['test_002']
./generated/test_YuHengsss_YOLOV.py:['test_002', 'test_007', 'test_012']
./generated/test_yunjey_pytorch_tutorial.py:['test_001', 'test_004']
./generated/test_Yura52_rtdl.py:['test_000', 'test_001']
./generated/test_Yura52_tabular_dl_num_embeddings.py:['test_001', 'test_002']
./generated/test_yzhangcs_parser.py:['test_000']
./generated/test_zengqunzhao_EfficientFace.py:['test_002']
./generated/test_zhangbaijin_SpA_Former_shadow_removal.py:['test_006']
./generated/test_zhanghang1989_ResNeSt.py:['test_002']
./generated/test_zhanghengdev_MutualGuide.py:['test_005', 'test_014', 'test_015', 'test_020']
./generated/test_zhangjunh_DR_GAN_by_pytorch.py:['test_003']
./generated/test_zhangxiaosong18_FreeAnchor.py:['test_000', 'test_006']
./generated/test_zhaogaofeng611_TextMatch.py:['test_001']
./generated/test_ZhaoJ9014_face_evoLVe.py:['test_000', 'test_001', 'test_012', 'test_013']
./generated/test_ZhendongWang6_Uformer.py:['test_000', 'test_010']
./generated/test_zhenghao977_FCOS_PyTorch_37_2AP.py:['test_001']
./generated/test_zhengqili_Neural_Scene_Flow_Fields.py:['test_002', 'test_009']
./generated/test_zhihao_lin_neurmips.py:['test_000']
./generated/test_zhiqwang_yolov5_rt_stack.py:['test_004', 'test_011', 'test_022', 'test_029']
./generated/test_zhirongw_lemniscate_pytorch.py:['test_002']
./generated/test_zhoudaxia233_EfficientUnet_PyTorch.py:['test_000']
./generated/test_zhouhaoyi_Informer2020.py:['test_001']
./generated/test_ziplab_LITv2.py:['test_000', 'test_002', 'test_006']
./generated/test_zisianw_FaceBoxes_PyTorch.py:['test_002']
./generated/test_ziwei_zh_CorrPM.py:['test_004']
./generated/test_ZJULearning_MaxSquareLoss.py:['test_002']
./generated/test_zjunlp_DeepKE.py:['test_000', 'test_002', 'test_016']
./generated/test_zjunlp_KnowPrompt.py:['test_000']
./generated/test_zllrunning_face_parsing_PyTorch.py:['test_007', 'test_011']
./generated/test_znxlwm_UGATIT_pytorch.py:['test_000']
./generated/test_ZQPei_deep_sort_pytorch.py:['test_004']
./generated/test_zudi_lin_pytorch_connectomics.py:['test_014', 'test_019', 'test_032', 'test_040', 'test_044', 'test_050']
./generated/test_zxhuang1698_interpretability_by_parts.py:['test_001']
./generated/test_zyx423_Graph_Embeddding.py:['test_003']
----------------------------------------------------------------
./generated/test_4uiiurz1_pytorch_res2net.py:['test_000']
./generated/test_alibaba_EasyCV.py:['test_024', 'test_067']
./generated/test_andrewliao11_dni_pytorch.py:['test_001']
./generated/test_astooke_rlpyt.py:['test_002']
./generated/test_AutoVision_cloud_SA_Det3D.py:['test_002']
./generated/test_ayumiymk_aster_pytorch.py:['test_002']
./generated/test_BenAAndrew_Voice_Cloning_App.py:['test_001']
./generated/test_BloodAxe_pytorch_toolbelt.py:['test_077', 'test_092']
./generated/test_BobLiu20_YOLOv3_PyTorch.py:['test_001']
./generated/test_bubbliiiing_retinanet_pytorch.py:['test_004']
./generated/test_bubbliiiing_yolo3_pytorch.py:['test_001']
./generated/test_bubbliiiing_yolov5_pytorch.py:['test_005']
./generated/test_catalyst_team_catalyst.py:['test_041']
./generated/test_chenjun2hao_Bert_OCR_pytorch.py:['test_011']
./generated/test_clovaai_stargan_v2.py:['test_001']
./generated/test_CoinCheung_BiSeNet.py:['test_003']
./generated/test_csqiangwen_DeepFillv2_Pytorch.py:['test_003']
./generated/test_cszn_KAIR.py:['test_008']
./generated/test_Daniil_Osokin_lightweight_human_pose_estimation_pytorch.py:['test_002']
./generated/test_dbolya_yolact.py:['test_002']
./generated/test_declare_lab_RECCON.py:['test_001']
./generated/test_deepinsight_insightface.py:['test_045']
./generated/test_DeepVAC_deepvac.py:['test_024']
./generated/test_elbayadm_attn2d.py:['test_001']
./generated/test_facebookresearch_fairscale.py:['test_015']
./generated/test_facebookresearch_fairseq.py:['test_001']
./generated/test_facebookresearch_fastMRI.py:['test_019']
./generated/test_facebookresearch_pytext.py:['test_007']
./generated/test_facebookresearch_swav.py:['test_001']
./generated/test_flairNLP_flair.py:['test_005']
./generated/test_foolwood_SiamMask.py:['test_002']
./generated/test_freewym_espresso.py:['test_001']
./generated/test_gaohongkui_TPLinker_NER.py:['test_000']
./generated/test_georgian_io_Knowledge_Distillation_Toolkit.py:['test_000']
./generated/test_gjy3035_C_3_Framework.py:['test_013']
./generated/test_gpleiss_efficient_densenet_pytorch.py:['test_000']
./generated/test_guanfuchen_facedet.py:['test_002']
./generated/test_guanfuchen_semseg.py:['test_024']
./generated/test_haotian_liu_yolact_edge.py:['test_003']
./generated/test_HazyResearch_butterfly.py:['test_023']
./generated/test_hkchengrex_XMem.py:['test_019']
./generated/test_HonglinChu_SiamTrackers.py:['test_000', 'test_002']
./generated/test_HypoX64_DeepMosaics.py:['test_005']
./generated/test_IDKiro_StarEnhancer.py:['test_002']
./generated/test_ImCharlesY_AdaInt.py:['test_039']
./generated/test_iscyy_yoloair.py:['test_105']
./generated/test_jayleicn_TVQAplus.py:['test_008']
./generated/test_jaywalnut310_vits.py:['test_001']
./generated/test_jfzhang95_pytorch_video_recognition.py:['test_001']
./generated/test_Jianf_Wang_NP_Match.py:['test_003']
./generated/test_jik876_hifi_gan.py:['test_000']
./generated/test_JunjH_Visualizing_CNNs_for_monocular_depth_estimation.py:['test_001']
./generated/test_keonlee9420_Comprehensive_E2E_TTS.py:['test_006']
./generated/test_knazeri_edge_connect.py:['test_001']
./generated/test_layumi_Person_reID_baseline_pytorch.py:['test_003']
./generated/test_liusongxiang_efficient_tts.py:['test_002']
./generated/test_lukas_blecher_AutoMask.py:['test_002', 'test_003']
./generated/test_lyakaap_pytorch_template.py:['test_002']
./generated/test_MandyMo_pytorch_HMR.py:['test_002']
./generated/test_maua_maua_maua_maua.py:['test_025']
./generated/test_Mayurji_Image_Classification_PyTorch.py:['test_010']
./generated/test_microsoft_Bringing_Old_Photos_Back_to_Life.py:['test_002', 'test_003']
./generated/test_mit_han_lab_gan_compression.py:['test_014']
./generated/test_mit_han_lab_lite_transformer.py:['test_000']
./generated/test_NATSpeech_NATSpeech.py:['test_009']
./generated/test_NetEase_GameAI_Face2FaceRHO.py:['test_002', 'test_019']
./generated/test_nnsvs_nnsvs.py:['test_010']
./generated/test_NVIDIA_pix2pixHD.py:['test_004']
./generated/test_NVIDIA_retinanet_examples.py:['test_003']
./generated/test_NVlabs_DG_Net.py:['test_002', 'test_008']
./generated/test_NVlabs_few_shot_vid2vid.py:['test_010']
./generated/test_okankop_Efficient_3DCNNs.py:['test_007']
./generated/test_open_mmlab_mmediting.py:['test_045']
./generated/test_open_mmlab_mmrazor.py:['test_000']
./generated/test_openvinotoolkit_nncf.py:['test_026']
./generated/test_PeterL1n_RobustVideoMatting.py:['test_010']
./generated/test_positive666_yolov5_research.py:['test_076']
./generated/test_ProGamerGov_neural_dream.py:['test_006']
./generated/test_PyRetri_PyRetri.py:['test_002']
./generated/test_Qiulin_W_SAFA.py:['test_002', 'test_008']
./generated/test_rishikksh20_hifigan_denoiser.py:['test_003']
./generated/test_rishikksh20_HiFiplusplus_pytorch.py:['test_002']
./generated/test_rishikksh20_iSTFTNet_pytorch.py:['test_000']
./generated/test_shanglianlm0525_PyTorch_Networks.py:['test_003']
./generated/test_shunsukesaito_PIFu.py:['test_005']
./generated/test_sithu31296_semantic_segmentation.py:['test_012', 'test_026']
./generated/test_sunset1995_pytorch_layoutnet.py:['test_000']
./generated/test_SurajDonthi_Multi_Camera_Person_Re_Identification.py:['test_001']
./generated/test_szq0214_Un_Mix.py:['test_002']
./generated/test_terran_project_terran.py:['test_000']
./generated/test_tomguluson92_StyleGAN_PyTorch.py:['test_004']
./generated/test_TorchSSL_TorchSSL.py:['test_003']
./generated/test_toshas_torch_fidelity.py:['test_001']
./generated/test_ToughStoneX_Self_Supervised_MVS.py:['test_006']
./generated/test_TreB1eN_Pytorch0_4_1_Openpose.py:['test_001']
./generated/test_vinthony_deep_blind_watermark_removal.py:['test_021']
./generated/test_VITA_Group_DeblurGANv2.py:['test_014']
./generated/test_wangguanan_AlignGAN.py:['test_002']
./generated/test_wangguanan_JSIA_ReID.py:['test_001']
./generated/test_WynMew_FaceAttribute.py:['test_000']
./generated/test_xinntao_EDVR.py:['test_010']
./generated/test_xinntao_Real_ESRGAN.py:['test_001']
./generated/test_XPFly1989_FCRN.py:['test_000']
./generated/test_XPixelGroup_BasicSR.py:['test_016']
./generated/test_yangle15_RANet_pytorch.py:['test_003']
./generated/test_yassouali_pytorch_segmentation.py:['test_014']
./generated/test_yizhou_wang_RODNet.py:['test_003']
./generated/test_youyuge34_Anime_InPainting.py:['test_001']
./generated/test_yqyao_SSD_Pytorch.py:['test_009']
./generated/test_zhanghanduo_yolo3_pytorch.py:['test_001']
./generated/test_zhanghengdev_MutualGuide.py:['test_025']
./generated/test_zhengqili_Neural_Scene_Flow_Fields.py:['test_000']
./generated/test_zllrunning_face_parsing_PyTorch.py:['test_012']
./generated/test_zudi_lin_pytorch_connectomics.py:['test_039']
----------------------------------------------------------------
total failed:781

./generated/test_hdjang_Feature_Selective_Anchor_Free_Module_for_Single_Shot_Object_Detection.py
./generated/test_shinianzhihou_ChangeDetection.py
./generated/test_naoto0804_pytorch_inpainting_with_partial_conv.py
./generated/test_neu_vi_ezflow.py
./generated/test_isl_org_Open3D_ML.py
./generated/test_crowsonkb_v_diffusion_pytorch.py
./generated/test_ppriyank_Video_Action_Transformer_Network_Pytorch_.py
./generated/test_arnab39_cycleGAN_PyTorch.py
./generated/test_iwasaki_kenta_keita.py
./generated/test_VinAIResearch_blur_kernel_space_exploring.py
./generated/test_spytensor_pytorch_img_classification_for_competition.py
./generated/test_clovaai_stargan_v2.py
./generated/test_yjh0410_PyTorch_YOLO_Family.py
./generated/test_nikhilbarhate99_min_decision_transformer.py
./generated/test_jayleicn_TVQAplus.py
./generated/test_VITA_Group_DeblurGANv2.py
./generated/test_zengqunzhao_EfficientFace.py
./generated/test_open_mmlab_mmocr.py
./generated/test_facebookresearch_swav.py
./generated/test_rishikksh20_hifigan_denoiser.py
./generated/test_yuanli2333_Teacher_free_Knowledge_Distillation.py
./generated/test_gwinndr_MusicTransformer_Pytorch.py
./generated/test_mseitzer_pytorch_fid.py
./generated/test_lucidrains_DALLE2_pytorch.py
./generated/test_rwightman_pytorch_image_models.py
./generated/test_Ha0Tang_LGGAN.py
./generated/test_lucidrains_alphafold2.py
./generated/test_jayleicn_moment_detr.py
./generated/test_luhua_rain_MRC_Competition_Dureader.py
./generated/test_ylsung_VL_adapter.py
./generated/test_zhihao_lin_neurmips.py
./generated/test_zxhuang1698_interpretability_by_parts.py
./generated/test_facebookresearch_pycls.py
./generated/test_JUGGHM_OREPA_CVPR2022.py
./generated/test_szymonmaszke_torchlayers.py
./generated/test_vinthony_deep_blind_watermark_removal.py
./generated/test_k2_fsa_sherpa.py
./generated/test_qiulinzhang_SPConv_pytorch.py
./generated/test_microsoft_Bringing_Old_Photos_Back_to_Life.py
./generated/test_pytorch_torchrec.py
./generated/test_lukemelas_PyTorch_Pretrained_ViT.py
./generated/test_CyberZHG_torch_multi_head_attention.py
./generated/test_google_research_big_transfer.py
./generated/test_lezcano_geotorch.py
./generated/test_shahules786_mayavoz.py
./generated/test_positive666_yolov5_research.py
./generated/test_greentfrapp_lucent.py
./generated/test_gaohongkui_TPLinker_NER.py
./generated/test_cleardusk_3DDFA_V2.py
./generated/test_uwsampl_dtr_prototype.py
./generated/test_learning_at_home_hivemind.py
./generated/test_dllllb_pytorch_lifestream.py
./generated/test_kenshohara_3D_ResNets_PyTorch.py
./generated/test_nianticlabs_manydepth.py
./generated/test_dawnranger_pytorch_AGNN.py
./generated/test_naver_ai_c3_gan.py
./generated/test_tamarott_SinGAN.py
./generated/test_CuriousAI_mean_teacher.py
./generated/test_w86763777_pytorch_ddpm.py
./generated/test_labmlai_neox.py
./generated/test_IDEA_CCNL_Fengshenbang_LM.py
./generated/test_wasidennis_AdaptSegNet.py
./generated/test_kevinlu1211_pytorch_unet_resnet_50_encoder.py
./generated/test_wvinzh_WS_DAN_PyTorch.py
./generated/test_tianyu0207_PEBAL.py
./generated/test_MIC_DKFZ_basic_unet_example.py
./generated/test_kakaobrain_minDALL_E.py
./generated/test_NVIDIA_AI_IOT_torch2trt.py
./generated/test_Eric_mingjie_network_slimming.py
./generated/test_yzhangcs_parser.py
./generated/test_bes_dev_MobileStyleGAN_pytorch.py
./generated/test_yassouali_pytorch_segmentation.py
./generated/test_facebookresearch_multimodal.py
./generated/test_layumi_Person_reID_baseline_pytorch.py
./generated/test_KaiyangZhou_Dassl_pytorch.py
./generated/test_openpifpaf_openpifpaf.py
./generated/test_demi6od_ChatBot.py
./generated/test_rstrudel_segmenter.py
./generated/test_hit_thusz_RookieCJ_FullSubNet_plus.py
./generated/test_facebookresearch_dino.py
./generated/test_HowieMa_DeepSORT_YOLOv5_Pytorch.py
./generated/test_cpnota_autonomous_learning_library.py
./generated/test_kumar_shridhar_PyTorch_BayesianCNN.py
./generated/test_dragen1860_MAML_Pytorch.py
./generated/test_prlz77_ResNeXt_pytorch.py
./generated/test_vacancy_Synchronized_BatchNorm_PyTorch.py
./generated/test_yiqun_wang_HFS.py
./generated/test_ZhaoJ9014_face_evoLVe.py
./generated/test_median_research_group_LibMTL.py
./generated/test_4uiiurz1_pytorch_deform_conv_v2.py
./generated/test_j_min_CLIP_Caption_Reward.py
./generated/test_zudi_lin_pytorch_connectomics.py
./generated/test_fastnlp_fastHan.py
./generated/test_dipjyoti92_SC_WaveRNN.py
./generated/test_XPixelGroup_BasicSR.py
./generated/test_mosaicml_composer.py
./generated/test_yizhou_wang_RODNet.py
./generated/test_mindee_doctr.py
./generated/test_Jianf_Wang_NP_Match.py
./generated/test_SforAiDl_vformer.py
./generated/test_tsunghan_wu_Depth_Completion.py
./generated/test_chunbolang_BAM.py
./generated/test_Justin1904_TensorFusionNetworks.py
./generated/test_WillBrennan_SemanticSegmentation.py
./generated/test_AstraZeneca_chemicalx.py
./generated/test_d_li14_face_attribute_prediction.py
./generated/test_ChargedMonk_Social_Distancing_using_YOLOv5.py
./generated/test_Xiangyi1996_PPNet_PyTorch.py
./generated/test_PeterL1n_RobustVideoMatting.py
./generated/test_albert100121_360SD_Net.py
./generated/test_MontaEllis_Pytorch_Medical_Segmentation.py
./generated/test_GaParmar_clean_fid.py
./generated/test_SNAS_Series_SNAS_Series.py
./generated/test_open_mmlab_mmediting.py
./generated/test_nashory_pggan_pytorch.py
./generated/test_open_mmlab_mmsegmentation.py
./generated/test_bubbliiiing_retinanet_pytorch.py
./generated/test_cornellius_gp_gpytorch.py
./generated/test_mit_han_lab_bevfusion.py
./generated/test_hunkim_PyTorchZeroToAll.py
./generated/test_crowsonkb_k_diffusion.py
./generated/test_clementchadebec_benchmark_VAE.py
./generated/test_salesforce_ETSformer.py
./generated/test_huggingface_pytorch_openai_transformer_lm.py
./generated/test_vitoralbiero_img2pose.py
./generated/test_facebookresearch_ClassyVision.py
./generated/test_xxxnell_how_do_vits_work.py
./generated/test_CoinCheung_pytorch_loss.py
./generated/test_facebookresearch_pytorchvideo.py
./generated/test_rishikksh20_HiFiplusplus_pytorch.py
./generated/test_lucidrains_make_a_video_pytorch.py
./generated/test_keonlee9420_Comprehensive_E2E_TTS.py
./generated/test_krrish94_nerf_pytorch.py
./generated/test_thuanz123_enhancing_transformers.py
./generated/test_lonePatient_albert_pytorch.py
./generated/test_HUANGLIZI_LViT.py
./generated/test_ludwig_ai_ludwig.py
./generated/test_fangwei123456_spikingjelly.py
./generated/test_MhLiao_DB.py
./generated/test_Pilhyeon_WTAL_Uncertainty_Modeling.py
./generated/test_openvinotoolkit_nncf.py
./generated/test_qiaott_MirrorGAN.py
./generated/test_voletiv_mcvd_pytorch.py
./generated/test_open_mmlab_mmgeneration.py
./generated/test_Bobo_y_flexible_yolov5.py
./generated/test_knazeri_edge_connect.py
./generated/test_666DZY666_micronet.py
./generated/test_karpathy_minGPT.py
./generated/test_czczup_URST.py
./generated/test_liuruiyang98_Jittor_MLP.py
./generated/test_pabloppp_pytorch_tools.py
./generated/test_TencentARC_GFPGAN.py
./generated/test_yunjey_pytorch_tutorial.py
./generated/test_yerfor_SyntaSpeech.py
./generated/test_zhanghang1989_ResNeSt.py
./generated/test_zhouhaoyi_Informer2020.py
./generated/test_zyx423_Graph_Embeddding.py
./generated/test_himashi92_VT_UNet.py
./generated/test_HRNet_HRNet_Bottom_Up_Pose_Estimation.py
./generated/test_open_mmlab_mmfashion.py
./generated/test_AntreasAntoniou_HowToTrainYourMAMLPytorch.py
./generated/test_AdeelH_pytorch_multi_class_focal_loss.py
./generated/test_ildoonet_pytorch_randaugment.py
./generated/test_junyanz_VON.py
./generated/test_VSainteuf_pytorch_psetae.py
./generated/test_ytongbai_ViTs_vs_CNNs.py
./generated/test_THUMNLab_AutoGL.py
./generated/test_wentaoyuan_deepgmr.py
./generated/test_Sanster_lama_cleaner.py
./generated/test_rosinality_style_based_gan_pytorch.py
./generated/test_husnejahan_DeepAR_pytorch.py
./generated/test_YuHengsss_YOLOV.py
./generated/test_chengchunhsu_EveryPixelMatters.py
./generated/test_tensorboy_pytorch_Realtime_Multi_Person_Pose_Estimation.py
./generated/test_ermongroup_SDEdit.py
./generated/test_dbiir_UER_py.py
./generated/test_oscarknagg_few_shot.py
./generated/test_xcmyz_FastSpeech.py
./generated/test_fredzzhang_upt.py
./generated/test_ayumiymk_aster_pytorch.py
./generated/test_tgisaturday_L_Verse.py
./generated/test_Tengfei_Wang_DCSR.py
./generated/test_bowenc0221_panoptic_deeplab.py
./generated/test_nnsvs_nnsvs.py
./generated/test_bubbliiiing_yolov5_pytorch.py
./generated/test_shanglianlm0525_PyTorch_Networks.py
./generated/test_tsurumeso_vocal_remover.py
./generated/test_ildoonet_cutmix.py
./generated/test_Yura52_tabular_dl_num_embeddings.py
./generated/test_linksense_LightNet.py
./generated/test_mttk_rnn_classifier.py
./generated/test_stanfordnlp_stanza.py
./generated/test_assassint2017_abdominal_multi_organ_segmentation.py
./generated/test_xrenaa_DisCo.py
./generated/test_ACheun9_Pytorch_implementation_of_Mobile_Former.py
./generated/test_yifita_deep_cage.py
./generated/test_photosynthesis_team_piq.py
./generated/test_v_iashin_MDVC.py
./generated/test_diegma_graph_2_text.py
./generated/test_alibaba_EasyCV.py
./generated/test_WelkinYang_GradTTS.py
./generated/test_zhangxiaosong18_FreeAnchor.py
./generated/test_yongqyu_st_gcn_pytorch.py
./generated/test_freewym_espresso.py
./generated/test_drorlab_gvp_pytorch.py
./generated/test_affjljoo3581_GPT2.py
./generated/test_cardwing_Codes_for_IntRA_KD.py
./generated/test_PiotrDabkowski_pytorch_saliency.py
./generated/test_aqlaboratory_openfold.py
./generated/test_lorenmt_mtan.py
./generated/test_hubutui_DiceLoss_PyTorch.py
./generated/test_mrlibw_ManiGAN.py
./generated/test_wayveai_mile.py
./generated/test_SJTU_ViSYS_StructDepth.py
./generated/test_NVlabs_imaginaire.py
./generated/test_tomguluson92_StyleGAN_PyTorch.py
./generated/test_chenyuntc_PyTorchText.py
./generated/test_snakeztc_NeuralDialog_LaRL.py
./generated/test_youyuge34_Anime_InPainting.py
./generated/test_Janspiry_Palette_Image_to_Image_Diffusion_Models.py
./generated/test_stevenygd_PointFlow.py
./generated/test_hysts_pytorch_image_classification.py
./generated/test_g6ling_Reinforcement_Learning_Pytorch_Cartpole.py
./generated/test_zjunlp_DeepKE.py
./generated/test_benedekrozemberczki_pytorch_geometric_temporal.py
./generated/test_pyro_ppl_pyro.py
./generated/test_Junshk_CinCGAN_pytorch.py
./generated/test_airaria_TextBrewer.py
./generated/test_gmftbyGMFTBY_OpenDialog.py
./generated/test_StacyYang_gluoncv_torch.py
./generated/test_jik876_hifi_gan.py
./generated/test_jinfagang_alfred.py
./generated/test_eriklindernoren_PyTorch_GAN.py
./generated/test_TorchSSL_TorchSSL.py
./generated/test_4uiiurz1_pytorch_res2net.py
./generated/test_szq0214_MEAL_V2.py
./generated/test_ElvishElvis_68_Retinaface_Pytorch_version.py
./generated/test_NVIDIA_flownet2_pytorch.py
./generated/test_NVlabs_SegFormer.py
./generated/test_THU_MIG_torch_model_compression.py
./generated/test_MandyMo_pytorch_HMR.py
./generated/test_ifzhang_ByteTrack.py
./generated/test_MaximeVandegar_Papers_in_100_Lines_of_Code.py
./generated/test_lescientifik_open_brats2020.py
./generated/test_mrlibw_ControlGAN.py
./generated/test_gmalivenko_pytorch2keras.py
./generated/test_MohsenFayyaz89_T3D.py
./generated/test_alecwangcq_EigenDamage_Pytorch.py
./generated/test_gram_ai_capsule_networks.py
./generated/test_kuan_wang_pytorch_mobilenet_v3.py
./generated/test_mit_han_lab_anycost_gan.py
./generated/test_NVlabs_DG_Net.py
./generated/test_zhengqili_Neural_Scene_Flow_Fields.py
./generated/test_dbolya_yolact.py
./generated/test_clcarwin_sphereface_pytorch.py
./generated/test_facebookresearch_fairseq.py
./generated/test_bl0_negative_margin_few_shot.py
./generated/test_ruotianluo_self_critical_pytorch.py
./generated/test_zisianw_FaceBoxes_PyTorch.py
./generated/test_nnaisense_evotorch.py
./generated/test_920232796_SETR_pytorch.py
./generated/test_Khrylx_RFC.py
./generated/test_mravanelli_pytorch_kaldi.py
./generated/test_VainF_pytorch_msssim.py
./generated/test_PeterouZh_CIPS_3D.py
./generated/test_hh23333_PVPM.py
./generated/test_ruotianluo_ImageCaptioning_pytorch.py
./generated/test_lucidrains_vit_pytorch.py
./generated/test_zhenghao977_FCOS_PyTorch_37_2AP.py
./generated/test_sjtuytc_LargeScaleNeRFPytorch.py
./generated/test_WenmuZhou_DBNet_pytorch.py
./generated/test_toshas_torch_fidelity.py
./generated/test_dreamquark_ai_tabnet.py
./generated/test_lonePatient_Bert_Multi_Label_Text_Classification.py
./generated/test_catalyst_team_catalyst.py
./generated/test_RUCAIBox_RecBole.py
./generated/test_jwyang_graph_rcnn_pytorch.py
./generated/test_Minerva_J_Pytorch_Segmentation_multi_models.py
./generated/test_aladdinpersson_Machine_Learning_Collection.py
./generated/test_ContinualAI_avalanche.py
./generated/test_Ranking666_Yolov5_Processing.py
./generated/test_declare_lab_RECCON.py
./generated/test_kwotsin_mimicry.py
./generated/test_JingyunLiang_FKP.py
./generated/test_shuxinyin_NLP_Loss_Pytorch.py
./generated/test_LEEYOONHYUNG_BVAE_TTS.py
./generated/test_mert_kurttutan_torchview.py
./generated/test_facebookresearch_pytorch3d.py
./generated/test_leehomyc_mixup_pytorch.py
./generated/test_rosinality_alias_free_gan_pytorch.py
./generated/test_facebookresearch_denoiser.py
./generated/test_THUDM_cogdl.py
./generated/test_yaohungt_Multimodal_Transformer.py
./generated/test_open_mmlab_mmpose.py
./generated/test_WXinlong_SOLO.py
./generated/test_Mayurji_Image_Classification_PyTorch.py
./generated/test_jiupinjia_SkyAR.py
./generated/test_black0017_MedicalZooPytorch.py
./generated/test_weiaicunzai_pytorch_cifar100.py
./generated/test_gpleiss_efficient_densenet_pytorch.py
./generated/test_shenweichen_DeepCTR_Torch.py
./generated/test_zhanghanduo_yolo3_pytorch.py
./generated/test_Epiphqny_Multiple_instance_learning.py
./generated/test_BlinkDL_RWKV_LM.py
./generated/test_facebookresearch_svoice.py
./generated/test_open_mmlab_mmselfsup.py
./generated/test_SeanNaren_deepspeech_pytorch.py
./generated/test_awslabs_gluonts.py
./generated/test_wwlCape_HAN.py
./generated/test_BADBADBADBOY_pytorch_ctpn.py
./generated/test_clovaai_rebias.py
./generated/test_BayesWatch_pytorch_prunes.py
./generated/test_deepcam_cn_yolov5_face.py
./generated/test_gm19900510_Pytorch_Retina_License_Plate.py
./generated/test_jiasenlu_NeuralBabyTalk.py
./generated/test_voldemortX_pytorch_auto_drive.py
./generated/test_FENGShuanglang_Pytorch_Medical_Segmention_Template.py
./generated/test_astooke_rlpyt.py
./generated/test_BobLiu20_YOLOv3_PyTorch.py
./generated/test_adapter_hub_adapter_transformers.py
./generated/test_wabyking_TextClassificationBenchmark.py
./generated/test_dragen1860_Deep_Learning_with_PyTorch_Tutorials.py
./generated/test_fmu2_PyTorch_MAML.py
./generated/test_ImCharlesY_AdaInt.py
./generated/test_facebookresearch_pytext.py
./generated/test_facebookresearch_fastMRI.py
./generated/test_facebookresearch_PyTorch_BigGraph.py
./generated/test_argusswift_YOLOv4_pytorch.py
./generated/test_znxlwm_UGATIT_pytorch.py
./generated/test_lyqun_FPConv.py
./generated/test_murufeng_FUIR.py
./generated/test_fidler_lab_defgrid_release.py
./generated/test_jiangnanboy_albert_lstm_crf_ner.py
./generated/test_graykode_gpt_2_Pytorch.py
./generated/test_liusongxiang_efficient_tts.py
./generated/test_InterDigitalInc_CompressAI.py
